10726
/tmpVisionPJ/train_edges/10726.dat
0
6 2
83 43
92 175
48 6
30 161
33 34
39 92

10603
/tmpVisionPJ/train_edges/10603.dat
0
6 2
115 39
113 165
65 10
54 146
65 44
62 104

10268
/tmpVisionPJ/train_edges/10268.dat
0
6 2
149 78
156 213
109 49
103 219
88 66
103 124

10328
/tmpVisionPJ/train_edges/10328.dat
0
6 2
106 57
106 181
83 26
62 186
65 55
62 125

10202
/tmpVisionPJ/train_edges/10202.dat
0
6 2
113 72
119 206
86 34
65 198
68 69
75 132

10570
/tmpVisionPJ/train_edges/10570.dat
0
6 2
80 45
79 166
43 11
22 158
29 71
32 98

10069
/tmpVisionPJ/train_edges/10069.dat
0
6 2
130 54
131 192
78 25
47 158
63 48
70 114

10397
/tmpVisionPJ/train_edges/10397.dat
0
6 2
113 40
113 167
64 10
62 169
53 24
64 82

10067
/tmpVisionPJ/train_edges/10067.dat
0
6 2
146 68
145 192
81 44
78 167
82 70
77 136

10781
/tmpVisionPJ/train_edges/10781.dat
0
6 2
93 59
91 189
40 32
39 187
40 50
36 112

10227
/tmpVisionPJ/train_edges/10227.dat
0
6 2
84 36
96 160
68 6
41 146
46 37
55 83

10380
/tmpVisionPJ/train_edges/10380.dat
0
6 2
143 104
144 217
130 62
101 193
102 86
114 143

10022
/tmpVisionPJ/train_edges/10022.dat
0
6 2
90 42
88 173
67 10
37 153
50 57
51 91

10174
/tmpVisionPJ/train_edges/10174.dat
0
6 2
110 39
114 182
85 8
62 153
66 39
73 98

10450
/tmpVisionPJ/train_edges/10450.dat
0
6 2
82 33
82 170
33 6
35 183
31 52
35 82

10331
/tmpVisionPJ/train_edges/10331.dat
0
6 2
96 31
105 159
46 7
42 165
40 20
44 73

10611
/tmpVisionPJ/train_edges/10611.dat
0
6 2
87 33
87 161
54 6
31 140
39 38
44 85

10301
/tmpVisionPJ/train_edges/10301.dat
0
6 2
133 52
132 186
112 23
79 165
96 49
93 101

10204
/tmpVisionPJ/train_edges/10204.dat
0
6 2
132 61
134 198
81 30
65 189
77 71
70 117

10293
/tmpVisionPJ/train_edges/10293.dat
0
6 2
82 54
75 170
66 19
34 159
42 47
51 99

10431
/tmpVisionPJ/train_edges/10431.dat
0
6 2
89 42
86 163
38 10
30 144
35 50
31 109

10167
/tmpVisionPJ/train_edges/10167.dat
0
6 2
90 38
96 168
82 3
49 160
45 33
60 95

10258
/tmpVisionPJ/train_edges/10258.dat
0
6 2
117 93
119 234
80 62
68 243
53 81
64 148

10632
/tmpVisionPJ/train_edges/10632.dat
0
6 2
76 44
76 159
50 14
36 146
40 34
48 88

10075
/tmpVisionPJ/train_edges/10075.dat
0
6 2
123 47
121 180
66 24
38 156
56 34
62 108

10149
/tmpVisionPJ/train_edges/10149.dat
0
6 2
114 59
117 182
96 27
68 174
79 56
78 112

10277
/tmpVisionPJ/train_edges/10277.dat
0
6 2
131 53
143 195
93 23
79 172
85 52
92 107

10469
/tmpVisionPJ/train_edges/10469.dat
0
6 2
83 36
86 167
28 7
39 178
23 22
35 88

10579
/tmpVisionPJ/train_edges/10579.dat
0
6 2
133 60
137 182
116 28
91 174
94 56
98 112

10467
/tmpVisionPJ/train_edges/10467.dat
0
6 2
86 34
87 171
27 5
38 179
23 21
34 86

10478
/tmpVisionPJ/train_edges/10478.dat
0
6 2
79 38
76 163
46 18
30 139
37 30
45 84

10366
/tmpVisionPJ/train_edges/10366.dat
0
6 2
93 45
116 158
72 14
56 155
57 43
60 94

10251
/tmpVisionPJ/train_edges/10251.dat
0
6 2
87 34
93 156
45 9
40 171
25 24
36 81

10057
/tmpVisionPJ/train_edges/10057.dat
0
6 2
120 51
120 186
58 32
56 162
60 62
57 120

10044
/tmpVisionPJ/train_edges/10044.dat
0
6 2
147 75
146 203
133 42
98 191
102 75
111 126

10543
/tmpVisionPJ/train_edges/10543.dat
0
6 2
89 45
84 158
32 31
21 137
34 54
29 107

10652
/tmpVisionPJ/train_edges/10652.dat
0
6 2
90 30
88 158
34 10
26 132
28 43
29 96

10112
/tmpVisionPJ/train_edges/10112.dat
0
6 2
90 42
86 173
68 7
27 159
50 64
50 94

10738
/tmpVisionPJ/train_edges/10738.dat
0
6 2
106 39
107 168
62 18
60 177
47 30
56 83

10156
/tmpVisionPJ/train_edges/10156.dat
0
6 2
132 65
135 195
101 38
83 180
85 55
88 131

10668
/tmpVisionPJ/train_edges/10668.dat
0
6 2
73 40
70 167
47 4
13 156
23 25
28 82

10270
/tmpVisionPJ/train_edges/10270.dat
0
6 2
101 51
106 181
79 19
57 171
56 48
64 109

10205
/tmpVisionPJ/train_edges/10205.dat
0
6 2
119 59
133 186
70 28
56 187
68 66
64 112

10423
/tmpVisionPJ/train_edges/10423.dat
0
6 2
86 38
86 161
38 11
26 138
32 48
27 106

10402
/tmpVisionPJ/train_edges/10402.dat
0
6 2
85 49
86 156
70 21
47 142
52 41
57 91

10273
/tmpVisionPJ/train_edges/10273.dat
0
6 2
106 51
108 171
68 8
55 165
55 33
56 99

10610
/tmpVisionPJ/train_edges/10610.dat
0
6 2
119 33
117 163
62 16
54 141
60 37
56 105

10675
/tmpVisionPJ/train_edges/10675.dat
0
6 2
99 35
100 172
55 2
37 160
46 30
50 91

10247
/tmpVisionPJ/train_edges/10247.dat
0
6 2
112 49
113 184
50 24
49 161
50 61
51 119

10398
/tmpVisionPJ/train_edges/10398.dat
0
6 2
109 35
111 169
72 9
59 166
50 20
65 80

10016
/tmpVisionPJ/train_edges/10016.dat
0
6 2
94 36
91 175
62 6
30 157
45 35
53 95

10663
/tmpVisionPJ/train_edges/10663.dat
0
6 2
114 26
130 160
50 7
48 136
50 40
54 104

10664
/tmpVisionPJ/train_edges/10664.dat
0
6 2
112 51
113 170
94 22
67 157
73 69
79 100

10349
/tmpVisionPJ/train_edges/10349.dat
0
6 2
110 67
117 193
73 29
69 204
65 61
69 124

10383
/tmpVisionPJ/train_edges/10383.dat
0
6 2
77 33
95 160
41 8
33 156
26 31
35 71

10019
/tmpVisionPJ/train_edges/10019.dat
0
6 2
93 42
91 179
66 9
34 157
49 32
50 92

10674
/tmpVisionPJ/train_edges/10674.dat
0
6 2
112 62
111 192
84 30
59 177
65 46
71 99

10400
/tmpVisionPJ/train_edges/10400.dat
0
6 2
84 37
84 172
53 6
32 158
39 32
42 89

10136
/tmpVisionPJ/train_edges/10136.dat
0
6 2
70 28
72 175
49 3
24 168
38 49
37 92

10238
/tmpVisionPJ/train_edges/10238.dat
0
6 2
121 58
128 199
69 39
69 189
65 51
69 109

10274
/tmpVisionPJ/train_edges/10274.dat
0
6 2
123 49
115 182
82 8
58 168
65 34
71 87

10121
/tmpVisionPJ/train_edges/10121.dat
0
6 2
90 46
91 173
50 6
36 164
37 32
47 88

10777
/tmpVisionPJ/train_edges/10777.dat
0
6 2
94 38
90 161
43 8
29 143
41 41
42 97

10036
/tmpVisionPJ/train_edges/10036.dat
0
6 2
80 43
80 178
60 7
30 164
36 36
43 97

10565
/tmpVisionPJ/train_edges/10565.dat
0
6 2
111 50
114 181
86 48
47 157
83 66
86 97

10253
/tmpVisionPJ/train_edges/10253.dat
0
6 2
109 44
118 172
76 18
63 159
64 42
70 95

10583
/tmpVisionPJ/train_edges/10583.dat
0
6 2
80 41
80 166
41 5
26 153
33 27
34 87

10322
/tmpVisionPJ/train_edges/10322.dat
0
6 2
113 23
114 170
66 18
57 148
59 25
70 83

10231
/tmpVisionPJ/train_edges/10231.dat
0
6 2
108 41
111 181
85 8
56 170
63 44
72 99

10102
/tmpVisionPJ/train_edges/10102.dat
0
6 2
108 36
115 167
82 4
58 156
61 31
70 92

10365
/tmpVisionPJ/train_edges/10365.dat
0
6 2
93 38
87 170
44 4
32 167
37 15
42 81

10278
/tmpVisionPJ/train_edges/10278.dat
0
6 2
123 72
117 198
83 24
74 190
76 67
85 120

10048
/tmpVisionPJ/train_edges/10048.dat
0
6 2
83 40
85 177
59 6
37 160
41 30
51 91

10223
/tmpVisionPJ/train_edges/10223.dat
0
6 2
124 60
115 188
73 24
64 183
65 45
74 99

10311
/tmpVisionPJ/train_edges/10311.dat
0
6 2
158 44
165 174
107 26
94 187
91 40
108 92

10105
/tmpVisionPJ/train_edges/10105.dat
0
6 2
91 45
93 178
54 7
36 161
41 39
45 94

10333
/tmpVisionPJ/train_edges/10333.dat
0
6 2
101 48
103 180
78 12
49 167
58 37
66 98

10604
/tmpVisionPJ/train_edges/10604.dat
0
6 2
100 36
99 157
41 20
32 137
41 41
39 95

10129
/tmpVisionPJ/train_edges/10129.dat
0
6 2
81 46
82 173
55 7
17 144
35 35
43 88

10201
/tmpVisionPJ/train_edges/10201.dat
0
6 2
110 43
122 181
86 31
62 156
76 39
82 96

10139
/tmpVisionPJ/train_edges/10139.dat
0
6 2
109 35
110 161
56 13
43 150
54 41
45 100

10653
/tmpVisionPJ/train_edges/10653.dat
0
6 2
69 46
64 171
25 30
14 173
9 48
19 93

10173
/tmpVisionPJ/train_edges/10173.dat
0
6 2
107 44
117 171
65 11
64 165
68 40
73 97

10407
/tmpVisionPJ/train_edges/10407.dat
0
6 2
63 38
65 170
34 8
12 155
27 62
25 92

10430
/tmpVisionPJ/train_edges/10430.dat
0
6 2
87 42
87 163
39 10
29 143
36 51
30 109

10375
/tmpVisionPJ/train_edges/10375.dat
0
6 2
133 84
138 219
122 54
87 204
92 80
103 140

10010
/tmpVisionPJ/train_edges/10010.dat
0
6 2
84 40
82 178
61 7
29 153
47 35
46 97

10078
/tmpVisionPJ/train_edges/10078.dat
0
6 2
140 86
149 219
86 67
98 233
85 108
93 135

10033
/tmpVisionPJ/train_edges/10033.dat
0
6 2
124 49
126 175
69 26
68 169
65 58
82 95

10428
/tmpVisionPJ/train_edges/10428.dat
0
6 2
82 44
82 160
33 20
27 140
29 52
25 108

10688
/tmpVisionPJ/train_edges/10688.dat
0
6 2
88 48
84 174
55 22
35 169
37 57
42 87

10759
/tmpVisionPJ/train_edges/10759.dat
0
6 2
83 45
86 173
41 11
30 179
28 36
31 92

10447
/tmpVisionPJ/train_edges/10447.dat
0
6 2
79 38
82 166
50 3
33 153
36 25
44 84

10237
/tmpVisionPJ/train_edges/10237.dat
0
6 2
110 70
124 197
72 48
74 189
61 52
66 116

10182
/tmpVisionPJ/train_edges/10182.dat
0
6 2
84 36
88 173
61 9
36 158
37 38
51 93

10419
/tmpVisionPJ/train_edges/10419.dat
0
6 2
84 41
87 166
32 16
39 173
27 30
39 82

10729
/tmpVisionPJ/train_edges/10729.dat
0
6 2
101 38
103 171
55 12
59 176
38 53
56 82

10151
/tmpVisionPJ/train_edges/10151.dat
0
6 2
94 24
91 174
69 7
46 155
65 47
63 81

10370
/tmpVisionPJ/train_edges/10370.dat
0
6 2
136 62
147 198
81 71
79 174
72 81
75 146

10172
/tmpVisionPJ/train_edges/10172.dat
0
6 2
101 44
109 193
65 47
58 170
65 56
67 116

10715
/tmpVisionPJ/train_edges/10715.dat
0
6 2
96 39
89 160
80 5
44 149
41 47
46 97

10462
/tmpVisionPJ/train_edges/10462.dat
0
6 2
86 37
86 165
42 10
30 146
38 39
32 104

10007
/tmpVisionPJ/train_edges/10007.dat
0
6 2
84 39
82 174
61 7
32 162
39 37
47 96

10766
/tmpVisionPJ/train_edges/10766.dat
0
6 2
88 42
86 163
73 9
30 146
51 64
51 98

10236
/tmpVisionPJ/train_edges/10236.dat
0
6 2
97 38
93 182
80 3
43 174
53 60
57 96

10537
/tmpVisionPJ/train_edges/10537.dat
0
6 2
103 40
111 165
72 8
50 147
57 18
64 73

10209
/tmpVisionPJ/train_edges/10209.dat
0
6 2
106 50
98 179
60 8
38 167
47 34
55 96

10235
/tmpVisionPJ/train_edges/10235.dat
0
6 2
140 83
132 220
113 55
80 201
94 92
96 131

10427
/tmpVisionPJ/train_edges/10427.dat
0
6 2
82 39
82 162
27 23
25 142
26 48
26 107

10115
/tmpVisionPJ/train_edges/10115.dat
0
6 2
95 32
98 164
33 15
30 141
33 45
30 110

10684
/tmpVisionPJ/train_edges/10684.dat
0
6 2
105 32
103 171
56 8
46 156
47 18
55 79

10384
/tmpVisionPJ/train_edges/10384.dat
0
6 2
74 39
77 160
34 15
23 148
26 27
33 71

10394
/tmpVisionPJ/train_edges/10394.dat
0
6 2
112 53
110 190
63 15
55 175
62 44
64 104

10035
/tmpVisionPJ/train_edges/10035.dat
0
6 2
108 60
110 189
95 20
62 174
69 49
75 113

10571
/tmpVisionPJ/train_edges/10571.dat
0
6 2
75 38
76 168
28 3
21 155
22 29
30 84

10408
/tmpVisionPJ/train_edges/10408.dat
0
6 2
66 31
65 166
21 28
15 152
6 39
21 78

10098
/tmpVisionPJ/train_edges/10098.dat
0
6 2
155 71
148 204
130 33
97 180
110 56
117 119

10746
/tmpVisionPJ/train_edges/10746.dat
0
6 2
119 28
118 171
95 4
76 148
90 47
87 86

10605
/tmpVisionPJ/train_edges/10605.dat
0
6 2
114 35
112 162
53 18
51 140
53 42
54 99

10417
/tmpVisionPJ/train_edges/10417.dat
0
6 2
87 41
88 164
37 14
40 170
32 27
43 81

10350
/tmpVisionPJ/train_edges/10350.dat
0
6 2
108 52
117 190
82 26
64 191
58 38
63 99

10719
/tmpVisionPJ/train_edges/10719.dat
0
6 2
111 38
113 168
72 12
64 159
69 52
74 97

10354
/tmpVisionPJ/train_edges/10354.dat
0
6 2
88 36
100 158
54 8
45 150
39 38
48 84

10179
/tmpVisionPJ/train_edges/10179.dat
0
6 2
103 27
95 173
77 12
51 139
73 39
67 84

10790
/tmpVisionPJ/train_edges/10790.dat
0
6 2
85 38
86 170
47 4
36 159
43 34
46 88

10695
/tmpVisionPJ/train_edges/10695.dat
0
6 2
76 38
76 168
28 18
23 157
22 35
28 93

10654
/tmpVisionPJ/train_edges/10654.dat
0
6 2
147 64
165 192
106 38
104 202
90 87
97 102

10744
/tmpVisionPJ/train_edges/10744.dat
0
6 2
87 45
89 163
39 17
48 169
37 57
45 85

10290
/tmpVisionPJ/train_edges/10290.dat
0
6 2
102 48
103 188
43 21
49 186
38 33
54 94

10787
/tmpVisionPJ/train_edges/10787.dat
0
6 2
90 37
91 172
35 9
43 171
31 24
44 83

10004
/tmpVisionPJ/train_edges/10004.dat
0
6 2
97 56
96 177
75 28
52 171
55 59
56 114

10577
/tmpVisionPJ/train_edges/10577.dat
0
6 2
79 36
81 170
37 8
25 156
33 45
39 76

10284
/tmpVisionPJ/train_edges/10284.dat
0
6 2
102 40
121 182
69 20
57 171
53 43
70 101

10233
/tmpVisionPJ/train_edges/10233.dat
0
6 2
110 69
116 198
62 42
61 199
60 82
69 114

10382
/tmpVisionPJ/train_edges/10382.dat
0
6 2
139 63
143 191
96 32
82 187
86 47
92 106

10061
/tmpVisionPJ/train_edges/10061.dat
0
6 2
130 62
128 200
66 35
61 172
64 70
62 143

10332
/tmpVisionPJ/train_edges/10332.dat
0
6 2
113 68
121 211
67 43
73 217
51 87
66 113

10130
/tmpVisionPJ/train_edges/10130.dat
0
6 2
98 38
82 183
56 20
35 139
38 9
41 90

10493
/tmpVisionPJ/train_edges/10493.dat
0
6 2
84 38
84 171
53 8
37 154
41 30
49 86

10582
/tmpVisionPJ/train_edges/10582.dat
0
6 2
100 39
102 161
63 4
41 143
55 26
58 84

10046
/tmpVisionPJ/train_edges/10046.dat
0
6 2
145 55
142 195
95 22
63 182
78 65
82 118

10549
/tmpVisionPJ/train_edges/10549.dat
0
6 2
93 38
91 157
47 39
32 129
38 50
36 107

10403
/tmpVisionPJ/train_edges/10403.dat
0
6 2
95 42
97 161
70 20
56 150
64 57
65 87

10756
/tmpVisionPJ/train_edges/10756.dat
0
6 2
103 33
104 154
39 17
33 130
38 44
38 96

10740
/tmpVisionPJ/train_edges/10740.dat
0
6 2
110 41
113 171
67 10
65 177
53 30
65 89

10676
/tmpVisionPJ/train_edges/10676.dat
0
6 2
91 41
87 169
39 11
38 177
40 51
47 76

10393
/tmpVisionPJ/train_edges/10393.dat
0
6 2
76 36
76 168
52 6
34 150
37 17
35 75

10540
/tmpVisionPJ/train_edges/10540.dat
0
6 2
85 34
85 171
42 11
31 177
31 30
36 90

10701
/tmpVisionPJ/train_edges/10701.dat
0
6 2
110 58
112 191
61 27
58 194
53 46
65 103

10282
/tmpVisionPJ/train_edges/10282.dat
0
6 2
93 59
94 184
38 46
30 164
33 69
32 131

10320
/tmpVisionPJ/train_edges/10320.dat
0
6 2
100 57
99 181
60 10
52 176
56 56
62 107

